district,partisan_lean (%),state_name,Republican/lean Rep.,No lean,Democrat/lean Dem.,lean sample size,firearm ownership,firearm ownership margin of error,has_gun_in_house_True,has_gun_in_house_False,is_gun_owner_True,is_gun_owner_False,political_lean_center,political_lean_right,political_lean_left,lean_sum,right_only_flag,body,model,errors_short,gun_owner_fraction_right_only,for_assault_weapon_ban_True_full_sample_mean,for_assault_weapon_ban_True_full_sample_stderr,for_large_magazine_ban_True_full_sample_mean,for_large_magazine_ban_True_full_sample_stderr,for_background_checks_True_full_sample_mean,for_background_checks_True_full_sample_stderr,for_safe_storage_laws_True_full_sample_mean,for_safe_storage_laws_True_full_sample_stderr
MT-2,-29.68839,Montana,0.49,0.21,0.3,312.0,0.65,0.032,0.65,0.35,0.65,0.35,0.21,0.5434419500000001,0.24655805,0.0,0.0,house,baseline,None,0.6545827291364569,0.6009300465023251,0.04292472722660468,0.5734036701835092,0.043352072145716715,0.848692434621731,0.03141062342972289,0.8032651632581629,0.034845056259979426
NC-1,5.35866,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.3882066999999999,0.4417933,0.0,0.0,house,baseline,None,0.3581679083954198,0.6992099604980249,0.04019819917652986,0.6620581029051453,0.04146103513420638,0.8539676983849193,0.030953962784429336,0.8296914845742287,0.03294940429316089
NC-2,23.77732,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.2961133999999999,0.5338866,0.0,0.0,house,baseline,None,0.35021751087554376,0.7145107255362768,0.039588618237483976,0.6808590429521476,0.040859302228184846,0.8586679333966698,0.03053543042909528,0.8424671233561678,0.031932516988313134
NC-3,-28.28144,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.5564072,0.2735927999999999,0.0,0.0,house,baseline,None,0.39506975348767437,0.6572328616430821,0.04160354073985858,0.6179558977948898,0.042589894058647826,0.8506675333766689,0.03124122951569174,0.8104405220261013,0.03435614246864265
NC-4,30.43603,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.2628198499999999,0.56718015,0.0,0.0,house,baseline,None,0.34256712835641784,0.7180359017950897,0.03944037685879558,0.6797589879493975,0.04089658300482842,0.8560178008900445,0.030772789663807823,0.8272413620681034,0.03313653362077822
NC-5,-23.77597,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.5338798499999999,0.2961201499999999,0.0,0.0,house,baseline,None,0.38341917095854794,0.6642082104105205,0.04139598544341001,0.6199309965498275,0.042547492565022375,0.8431921596079803,0.031872654558652576,0.8038151907595379,0.03480822376406372
NC-6,9.195594,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.36902203,0.4609779699999999,0.0,0.0,house,baseline,None,0.3617680884044202,0.7037101855092754,0.040024539949497326,0.6603330166508325,0.04151253383259439,0.8554177708885444,0.03082603459342872,0.8299914995749788,0.03292632114816471
NC-7,-15.33564,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.4916781999999999,0.3383218,0.0,0.0,house,baseline,None,0.38616930846542324,0.6725086254312715,0.04113579847241587,0.6313565678283914,0.04228746690788151,0.8448422421121056,0.03173552059936804,0.8115405770288515,0.03427955041682954
NC-8,-37.57974,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.6028987,0.2271012999999999,0.0,0.0,house,baseline,None,0.40387019350967546,0.6323566178308915,0.04226350192570409,0.5898044902245112,0.043114222382458364,0.8380669033451673,0.03229075687135871,0.8053152657632882,0.03470723244369839
NC-9,-10.55237,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.46776185,0.36223815,0.0,0.0,house,baseline,None,0.3704185209260463,0.6686584329216461,0.041258287062595295,0.6247562378118905,0.04244075590602909,0.85906795339767,0.030499288481016535,0.8173408670433522,0.033868297984947296
NC-10,-42.30114,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.6265056999999999,0.2034943,0.0,0.0,house,baseline,None,0.4028201410070503,0.6397819890994549,0.042079423959999564,0.601030051502575,0.04292291963202214,0.8386919345967299,0.032240394242122425,0.8037151857592879,0.034814928445827245
NC-11,-14.19994,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.4859997,0.3440003,0.0,0.0,house,baseline,None,0.37466873343667184,0.6680084004200211,0.041278658850668,0.6287564378218911,0.04234886324259753,0.8497924896244813,0.031316508581883236,0.8225911295564778,0.03348503410080023
NC-12,25.35399,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.28823005,0.54176995,0.0,0.0,house,baseline,None,0.34841742087104355,0.7104355217760888,0.0397563079054685,0.6786339316965848,0.04093444101742529,0.8590429521476073,0.030501549788299085,0.8378918945947298,0.03230482768770309
NC-13,-2.271673,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.4263583649999999,0.403641635,0.0,0.0,house,baseline,None,0.36951847592379616,0.692659632981649,0.04044276232830087,0.6476073803690184,0.04187360635385266,0.8495674783739187,0.03133580648038192,0.8266163308165408,0.03318387924943796
NC-14,11.45646,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.17,0.3577176999999999,0.4722823,0.0,0.0,house,baseline,None,0.35881794089704483,0.707710385519276,0.0398662646833972,0.6691834591729586,0.04124176811335206,0.8586429321466074,0.030537686543852156,0.828216410820541,0.03306235778118987
ND-1,-37.06978,North Dakota,0.5,0.18,0.33,338.0,0.533,0.032,0.533,0.4669999999999999,0.533,0.4669999999999999,0.18,0.5953489000000001,0.2246511,0.0,0.0,house,baseline,None,0.5287764388219411,0.6205310265513275,0.042534463173440826,0.5805290264513225,0.04325476888327664,0.8409170458522925,0.03205970122887498,0.8088904445222261,0.03446332081838431
NE-1,-16.99171,Nebraska,0.47,0.17,0.36,312.0,0.392,0.028,0.392,0.608,0.392,0.608,0.17,0.49995855,0.3300414499999999,0.0,0.0,house,baseline,None,0.38356917845892297,0.6592829641482074,0.041543580145558694,0.6179808990449522,0.042589361992413755,0.8525176258812941,0.03108084465192959,0.8208410420521026,0.033613974369695473
NE-2,-2.553308,Nebraska,0.47,0.17,0.36,312.0,0.392,0.028,0.392,0.608,0.392,0.608,0.17,0.42776654,0.40223346,0.0,0.0,house,baseline,None,0.3685184259212961,0.6953597679883994,0.04034311960509535,0.6426321316065804,0.04200587525211605,0.8513175658782939,0.031185068167480248,0.8284914245712286,0.033041366312842636
NE-3,-56.56481,Nebraska,0.47,0.17,0.36,312.0,0.392,0.028,0.392,0.608,0.392,0.608,0.17,0.6978240499999999,0.13217595,0.0,0.0,house,baseline,None,0.4245712285614281,0.6150307515375769,0.04265132272960851,0.5757537876893845,0.04332099847881103,0.8412920646032302,0.03202903001515537,0.7822641132056602,0.03617535319728412
NH-1,-1.061432,New Hampshire,0.35,0.2,0.44,303.0,0.463,0.032,0.463,0.5369999999999999,0.463,0.5369999999999999,0.2,0.40530716,0.39469284,0.0,0.0,house,baseline,None,0.4620731036551828,0.6819340967048353,0.04082261579778839,0.6329066453322666,0.04225023787018604,0.8578178908945446,0.030611957039082736,0.8296164808240412,0.03295516927422892
NH-2,2.242335,New Hampshire,0.35,0.2,0.44,303.0,0.463,0.032,0.463,0.5369999999999999,0.463,0.5369999999999999,0.2,0.388788325,0.411211675,0.0,0.0,house,baseline,None,0.46437321866093306,0.687684384219211,0.040622112094002544,0.6511325566278314,0.041776879337181785,0.8618680934046702,0.030243947394456617,0.8333666683334167,0.03266405296741779
NJ-1,19.31425,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.19,0.30842875,0.50157125,0.0,0.0,house,baseline,None,0.08670433521676084,0.7465623281164058,0.038127619430224774,0.695734786739337,0.040329151013826815,0.8657182859142957,0.02988600073454222,0.8382919145957297,0.03227264609301158
NJ-2,-9.870381,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.19,0.454351905,0.355648095,0.0,0.0,house,baseline,None,0.09575478773938698,0.7107855392769639,0.0397420589257299,0.6548077403870194,0.041673357896960604,0.8546427321366068,0.03089454096166411,0.8238661933096655,0.03339033459591497
NJ-3,8.208885,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.19,0.363955575,0.446044425,0.0,0.0,house,baseline,None,0.09645482274113705,0.739961998099905,0.03844980906948405,0.6848592429621481,0.04072152341982502,0.8594929746487325,0.03046079645072319,0.8347667383369168,0.03255385128177532
NJ-4,-28.64708,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.19,0.5482354,0.2617646,0.0,0.0,house,baseline,None,0.10515525776288814,0.6969348467423371,0.04028423872032185,0.6519575978798939,0.04175387852299119,0.8609430471523576,0.030328758641337245,0.8044402220111005,0.034766240134181586
NJ-5,6.075619,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.19,0.374621905,0.435378095,0.0,0.0,house,baseline,None,0.08915445772288615,0.7398619930996551,0.03845460303113967,0.6846592329616481,0.04072849512189793,0.8567678383919195,0.03070597698082725,0.8214910745537277,0.03356622192843166
NJ-6,14.54368,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.19,0.3322816,0.4777184,0.0,0.0,house,baseline,None,0.08600430021501075,0.7409870493524676,0.038400521085988765,0.6935846792339617,0.04040880924511735,0.8598429921496075,0.03042902632279714,0.8268913445672283,0.033163066651042655
NJ-7,-3.991048,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.19,0.42495524,0.38504476,0.0,0.0,house,baseline,None,0.09665483274163708,0.7321366068303414,0.03881716496364271,0.6892344617230861,0.04056682209726736,0.8552927646382319,0.03083710442443666,0.8183659182959148,0.033794304093053555
NJ-8,45.80719,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.19,0.17596405,0.63403595,0.0,0.0,house,baseline,None,0.07655382769138457,0.7786139306965348,0.03639211521502999,0.7257112855642782,0.03910722293514502,0.8836191809590479,0.028108931757702498,0.8615680784039201,0.03027150357706026
NJ-9,16.24119,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.19,0.32379405,0.48620595,0.0,0.0,house,baseline,None,0.08700435021751088,0.7409870493524676,0.038400521085988765,0.6938096904845242,0.040400521466027725,0.8598929946497325,0.03042448249931973,0.8303665183259163,0.0328974148786036
NJ-10,57.45015,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.19,0.11774925,0.69225075,0.0,0.0,house,baseline,None,0.07180359017950898,0.7914145707285364,0.035613534176501566,0.7465623281164058,0.038127619430224774,0.8787939396969848,0.02860729295258579,0.8749937496874843,0.02898941214479323
NJ-11,10.15989,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.19,0.35420055,0.45579945,0.0,0.0,house,baseline,None,0.08705435271763588,0.7438121906095305,0.03826325791963447,0.6867593379668984,0.04065485555992072,0.8559177958897944,0.030781676455348586,0.8338166908345417,0.03262872192535075
NJ-12,29.25628,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.19,0.2587186,0.5512814,0.0,0.0,house,baseline,None,0.08470423521176058,0.760738036901845,0.03739602709791662,0.7197609880494025,0.039366745951327095,0.8704185209260463,0.029437884520257737,0.8516425821291065,0.0311569104571047
NM-1,11.53571,New Mexico,0.37,0.15,0.48,312.0,0.359,0.028,0.359,0.641,0.359,0.641,0.15,0.36732145,0.48267855,0.0,0.0,house,baseline,None,0.36426821341067056,0.704385219260963,0.039998090507883124,0.6731586579328966,0.041114809248954186,0.8549927496374818,0.030863639948095458,0.8350167508375419,0.03253408441651179
NM-2,3.89851,New Mexico,0.37,0.15,0.48,312.0,0.359,0.028,0.359,0.641,0.359,0.641,0.15,0.40550745,0.44449255,0.0,0.0,house,baseline,None,0.36456822841142056,0.7003100155007751,0.040156176326094806,0.6612330616530826,0.04148574168523025,0.8606430321516076,0.03035616759308314,0.8213660683034152,0.03357541787409757
NM-3,4.77611,New Mexico,0.37,0.15,0.48,312.0,0.359,0.028,0.359,0.641,0.359,0.641,0.15,0.40111945,0.44888055,0.0,0.0,house,baseline,None,0.35646782339116956,0.6911845592279614,0.040496508997791184,0.6525076253812692,0.04173846799318097,0.8538676933846693,0.03096274670215168,0.8330916545827292,0.03268560192394262
NV-1,4.010317,Nevada,0.37,0.18,0.46,314.0,0.329,0.028,0.329,0.671,0.329,0.671,0.18,0.389948415,0.430051585,0.0,0.0,house,baseline,None,0.32146607330366517,0.6875093754687734,0.04062832123930327,0.6556577828891444,0.041649022721100666,0.8655932796639831,0.029897749524871883,0.8347917395869793,0.032551875799295256
NV-2,-13.49788,Nevada,0.37,0.18,0.46,314.0,0.329,0.028,0.329,0.671,0.329,0.671,0.18,0.4774894,0.3425106,0.0,0.0,house,baseline,None,0.3418170908545427,0.6724086204310216,0.041139019628967294,0.6229311465573278,0.04248165449237016,0.839941997099855,0.032139152053393676,0.8056402820141007,0.034685246534759594
NV-3,1.756517,Nevada,0.37,0.18,0.46,314.0,0.329,0.028,0.329,0.671,0.329,0.671,0.18,0.401217415,0.418782585,0.0,0.0,house,baseline,None,0.3302665133256663,0.6947597379868994,0.04036540361633334,0.6530826541327066,0.04172229133151152,0.8543927196359817,0.03091657556436153,0.8282914145707285,0.03305663590061538
NV-4,5.27305,Nevada,0.37,0.18,0.46,314.0,0.329,0.028,0.329,0.671,0.329,0.671,0.18,0.38363475,0.43636525,0.0,0.0,house,baseline,None,0.3274163708185409,0.7004350217510875,0.04015138356711885,0.6586079303965198,0.04156341861286057,0.8590179508975448,0.03050381077050778,0.82051602580129,0.0336377889769523
NY-1,-5.411073,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.432055365,0.377944635,0.0,0.0,house,baseline,None,0.16185809290464523,0.7184359217960898,0.039423366923240485,0.6624831241562078,0.041448252526118064,0.8647182359117956,0.029979750005763507,0.8118655932796639,0.03425683623452483
NY-2,-6.004039,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.435020195,0.374979805,0.0,0.0,house,baseline,None,0.16705835291764587,0.7115605780289015,0.03971040506465212,0.6650582529126456,0.04137000309682041,0.8590429521476073,0.030501549788299085,0.8220161008050403,0.03352753230904467
NY-3,3.998761,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.385006195,0.424993805,0.0,0.0,house,baseline,None,0.16040802040102006,0.731561578078904,0.038843544413920454,0.6831341567078354,0.040781367331004716,0.8607180359017951,0.03034931981202548,0.8243162158107905,0.033356757644896706
NY-4,10.45113,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.35274435,0.45725565,0.0,0.0,house,baseline,None,0.15375768788439423,0.7260863043152157,0.039090575608373396,0.6816840842042102,0.040831169874243976,0.863643182159108,0.030079919691496197,0.828416420821041,0.03304709432497895
NY-5,61.72219,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.09638905,0.7136109500000001,0.0,0.0,house,baseline,None,0.13230661533076654,0.7805640282014101,0.03627682307663164,0.7358117905895294,0.038646587902371826,0.876068803440172,0.02888221511975088,0.8617430871543577,0.030255434965077176
NY-6,30.65913,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.25170435,0.55829565,0.0,0.0,house,baseline,None,0.14115705785289265,0.7451372568628432,0.03819815486391657,0.7001850092504625,0.04016096552358921,0.8690184509225461,0.02957267626938447,0.840642032101605,0.032082153410199606
NY-7,62.81329,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.09093355,0.71906645,0.0,0.0,house,baseline,None,0.1313065653282664,0.780114005700285,0.03630353288765635,0.7353367668383419,0.038668828642159044,0.8762938146907345,0.02885968920282899,0.8628931446572329,0.030149434006571673
NY-8,52.5668,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.142166,0.667834,0.0,0.0,house,baseline,None,0.12980649032451622,0.7738636931846592,0.036668103842339116,0.7313865693284665,0.0388515564079732,0.8760438021901096,0.0288847160837095,0.8542677133856693,0.03092758115563397
NY-9,51.08659,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.14956705,0.66043295,0.0,0.0,house,baseline,None,0.12850642532126608,0.7756137806890344,0.03656721777287221,0.7386119305965297,0.0385143088685281,0.8808440422021101,0.02839739227810874,0.8612930646532326,0.030296721341387348
NY-10,69.12236,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.0593882,0.7506118,0.0,0.0,house,baseline,None,0.12305615280764039,0.7872643632181608,0.035871661224328034,0.7459122956147808,0.038159860377941224,0.881094054702735,0.028371610534477273,0.8699684984249212,0.02948133336066739
NY-11,-10.69397,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.45846985,0.35153015,0.0,0.0,house,baseline,None,0.16575828791439573,0.707760388019401,0.03986426274965534,0.655332766638332,0.04165834476181555,0.8534926746337317,0.03099564214436232,0.8109405470273514,0.03432138267101067
NY-12,67.81519,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.06592405,0.74407595,0.0,0.0,house,baseline,None,0.11815590779538977,0.7824141207060353,0.03616635682559953,0.7424871243562178,0.03832789842800178,0.879293964698235,0.028556344198106553,0.8628931446572329,0.030149434006571673
NY-13,77.10876,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.0194562,0.7905438,0.0,0.0,house,baseline,None,0.12075603780189009,0.7866143307165359,0.03591158891510838,0.7467873393669684,0.03811643290411076,0.8798689934496724,0.028497557189631203,0.8682684134206711,0.0296444250407833
NY-14,56.82389,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.12088055,0.68911945,0.0,0.0,house,baseline,None,0.12995649782489124,0.7728636431821592,0.03672534090930421,0.732561628081404,0.03879761349506119,0.8692934646732337,0.029546288079071243,0.8577928896444822,0.03061420218059654
NY-15,70.77099,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.05114505,0.75885495,0.0,0.0,house,baseline,None,0.12035601780089004,0.796064803240162,0.03531761546242696,0.7492374618730937,0.037993748156257015,0.8844942247112355,0.02801692191424649,0.8673683684184209,0.029730103101458374
NY-16,40.4464,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.202768,0.607232,0.0,0.0,house,baseline,None,0.13655682784139206,0.7647132356617832,0.037180833504589075,0.7265363268163408,0.039070552946618056,0.8804440222011101,0.02843855932651613,0.852567628381419,0.031076486693031254
NY-17,6.631194,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.37184403,0.43815597,0.0,0.0,house,baseline,None,0.1511575578778939,0.7281114055702785,0.03900007848786577,0.6787089354467724,0.040931925630967196,0.8571428571428572,0.030672463220289298,0.8265163258162909,0.033191439890670936
NY-18,2.797194,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.39101403,0.41898597,0.0,0.0,house,baseline,None,0.1553077653882694,0.7212860643032152,0.03930105256875278,0.6714085704285214,0.04117111468445789,0.863593179658983,0.030084563446011164,0.832091604580229,0.032763692781748836
NY-19,-0.9979393,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.4099896965,0.4000103035,0.0,0.0,house,baseline,None,0.1559577978898945,0.72013600680034,0.039350644114169685,0.6690834541727086,0.041244919048846196,0.8579928996449823,0.03059623204058278,0.8312915645782288,0.032825863172740194
NY-20,13.70726,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.3364637,0.4735363,0.0,0.0,house,baseline,None,0.1488074403720186,0.7313115655782789,0.03885498775996599,0.6846092304615231,0.04073023668186371,0.8642682134106705,0.030021758165455097,0.8391919595979799,0.032199980309079286
NY-21,-16.49541,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.48747705,0.32252295,0.0,0.0,house,baseline,None,0.1639081954097705,0.7017100855042753,0.040102293696614014,0.6529576478823942,0.04172581370991303,0.8508175408770439,0.03122828739635518,0.8173658682934146,0.033866498015464104
NY-22,2.205094,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.39397453,0.41602547,0.0,0.0,house,baseline,None,0.15885794289714486,0.7139856992849642,0.039610443040154396,0.6692584629231462,0.041239403530975535,0.8568178408920446,0.030701512626665466,0.8215660783039151,0.033560701434360324
NY-23,-22.87477,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.51937385,0.29062615,0.0,0.0,house,baseline,None,0.16990849542477124,0.696584829241462,0.04029737167385346,0.635456772838642,0.042187966508902205,0.8425921296064802,0.03192221291521269,0.8107905395269763,0.03433182018071584
NY-24,-21.65131,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.51325655,0.29674345,0.0,0.0,house,baseline,None,0.1647582379118956,0.6939596979848992,0.040394989985346,0.6445322266113305,0.04195594472549782,0.8511925596279815,0.031195884361100403,0.8108905445272263,0.03432486275321159
NY-25,13.41073,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.33794635,0.47205365,0.0,0.0,house,baseline,None,0.1568078403920196,0.7295864793239663,0.03893351898717254,0.6904345217260863,0.040523652263312344,0.8592929646482323,0.03047892207520921,0.8292164608230412,0.03298587669351769
NY-26,17.82643,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.19,0.31586785,0.49413215,0.0,0.0,house,baseline,None,0.14500725036251813,0.7309865493274663,0.038869840602113126,0.6857842892144608,0.04068916550090325,0.8656682834141707,0.02989070128683345,0.8352917645882294,0.03251230992327412
OH-1,3.195959,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.394020205,0.425979795,0.0,0.0,house,baseline,None,0.4095204760238012,0.6830341517075853,0.04078481665875777,0.6467823391169558,0.04189588324448025,0.8564428221411071,0.030734964241806086,0.8238661933096655,0.03339033459591497
OH-2,-48.46798,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.6523399000000001,0.1676601,0.0,0.0,house,baseline,None,0.447872393619681,0.6180809040452022,0.04258723253332275,0.584129206460323,0.04320208832602333,0.8414170708535427,0.032018792248813814,0.7949397469873494,0.03538986612457477
OH-3,38.02156,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.2198922,0.6001078,0.0,0.0,house,baseline,None,0.36596829841492073,0.7105355267763388,0.0397522397057771,0.6805090254512726,0.04087119265772397,0.8598429921496076,0.03042902632279713,0.8427421371068553,0.03190983866889322
OH-4,-40.22367,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.61111835,0.20888165,0.0,0.0,house,baseline,None,0.4432721636081804,0.6291064553227661,0.04234067499466758,0.5929546477323866,0.04306289353025279,0.8391669583479174,0.03220200362712446,0.796714835741787,0.035275677526952834
OH-5,-29.85058,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.5592529,0.2607471,0.0,0.0,house,baseline,None,0.4257712885644282,0.6636331816590829,0.04141347647889171,0.604255212760638,0.04286362270531875,0.8524926246312317,0.03108302317049542,0.8193409670483525,0.03372354683988551
OH-6,-31.06064,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.5653032,0.2546968,0.0,0.0,house,baseline,None,0.4349717485874294,0.6485074253712686,0.04184914823917515,0.6148307415370768,0.04265546345559428,0.8565428271413571,0.030726050810665793,0.8017900895044753,0.0349433142444796
OH-7,-13.98634,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.4799317,0.3400683,0.0,0.0,house,baseline,None,0.4200210010500525,0.6740087004350217,0.041087226401875065,0.6248062403120156,0.04243962635509073,0.8376418820941047,0.03232490560066588,0.811565578278914,0.03427780454703943
OH-8,-27.11651,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.54558255,0.27441745,0.0,0.0,house,baseline,None,0.4277213860693035,0.6567578378918946,0.041617310998303,0.6163558177908895,0.04262369812665544,0.8519425971298564,0.031130872979189272,0.8184909245462273,0.03378525301427407
OH-9,-6.153574,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.44076787,0.37923213,0.0,0.0,house,baseline,None,0.41887094354717735,0.6669333466673334,0.0413121561541137,0.6348817440872043,0.042202119498770105,0.8607430371518576,0.03034703655845874,0.8242162108105405,0.033364226140128954
OH-10,-8.405874,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.45202937,0.36797063,0.0,0.0,house,baseline,None,0.4137706885344267,0.6718085904295215,0.041158302068743116,0.6331316565828291,0.04224479460664448,0.8499424971248563,0.03130362980323676,0.8171908595429771,0.0338790928167731
OH-11,54.52639,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.13736805,0.68263195,0.0,0.0,house,baseline,None,0.35651782589129455,0.7340617030851543,0.03872824296872571,0.7015350767538377,0.040109053518570775,0.8618180909045452,0.03024854342252669,0.8507925396269813,0.031230445173135453
OH-12,-34.24341,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.58121705,0.23878295,0.0,0.0,house,baseline,None,0.4350717535876794,0.6431821591079554,0.041991495718860225,0.5947547377368868,0.04303273978776883,0.8454172708635432,0.03168743692925763,0.7973148657432871,0.035236839510032376
OH-13,-1.824775,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.419123875,0.400876125,0.0,0.0,house,baseline,None,0.408070403520176,0.6788839441972099,0.04092605168759038,0.6408820441022052,0.0420512278596914,0.851817590879544,0.031141727272700124,0.8282414120706035,0.03306045074296249
OH-14,-18.53361,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.18,0.50266805,0.31733195,0.0,0.0,house,baseline,None,0.4266213310665533,0.6654832741637082,0.04135695546314457,0.6205060253012651,0.04253500744286698,0.855592779638982,0.030810523601640397,0.8200410020501026,0.033672521287162124
