district,partisan_lean (%),state_name,Republican/lean Rep.,No lean,Democrat/lean Dem.,lean sample size,firearm ownership,firearm ownership margin of error,has_gun_in_house_True,has_gun_in_house_False,is_gun_owner_True,is_gun_owner_False,political_lean_center,political_lean_right,political_lean_left,lean_sum,right_only_flag,body,model,errors_short,gun_owner_fraction_right_only,for_assault_weapon_ban_True_full_sample_mean,for_assault_weapon_ban_True_full_sample_stderr,for_large_magazine_ban_True_full_sample_mean,for_large_magazine_ban_True_full_sample_stderr,for_background_checks_True_full_sample_mean,for_background_checks_True_full_sample_stderr,for_safe_storage_laws_True_full_sample_mean,for_safe_storage_laws_True_full_sample_stderr
MS-4,-41.94463,Mississippi,0.44,0.14,0.42,309.0,0.541,0.028,0.541,0.4589999999999999,0.541,0.4589999999999999,0.0,0.70972315,0.29027685,0.0,0.0,house,without_center,None,0.5545777288864443,0.6229811490574528,0.042480542534411095,0.596204810240512,0.0430080129241906,0.8321166058302916,0.032761745637319,0.8134156707835392,0.03414797222230743
MT-1,-9.988488,Montana,0.49,0.21,0.3,312.0,0.65,0.032,0.65,0.35,0.65,0.35,0.0,0.54994244,0.4500575599999999,0.0,0.0,house,without_center,None,0.6472823641182059,0.6333816690834542,0.04223873491197883,0.6465573278663933,0.04190193504291423,0.8271913595679784,0.03314032709323011,0.8316415820791039,0.032798696576423966
MT-2,-29.68839,Montana,0.49,0.21,0.3,312.0,0.65,0.032,0.65,0.35,0.65,0.35,0.0,0.64844195,0.35155805,0.0,0.0,house,without_center,None,0.6608830441522076,0.631881594079704,0.042274909649609754,0.6246062303115156,0.0424441416629243,0.8285414270713536,0.033037546359532315,0.8187659382969148,0.03376531958433714
NC-1,5.35866,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.4732067,0.5267933,0.0,0.0,house,without_center,None,0.360118005900295,0.7070853542677134,0.0398912397469241,0.68038401920096,0.04087543282065433,0.8537926896344817,0.03096933137720035,0.836166808340417,0.03244281105480186
NC-2,23.77732,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.3811134,0.6188866,0.0,0.0,house,without_center,None,0.3527176358817941,0.7208110405520276,0.039321574941933925,0.7004350217510875,0.04015138356711885,0.8457922896144807,0.031655995428660946,0.8441672083604179,0.03179177188580675
NC-3,-28.28144,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.6414072,0.3585928,0.0,0.0,house,without_center,None,0.38476923846192307,0.6615580779038952,0.04147602561098877,0.61985599279964,0.04254911638723494,0.8345167258362918,0.032573591408303855,0.8037901895094755,0.034809900262515917
NC-4,30.43603,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.34781985,0.65218015,0.0,0.0,house,without_center,None,0.34166708335416773,0.7255362768138407,0.03911497980901424,0.7066853342667133,0.039907176112988434,0.8480424021201061,0.031465965546022996,0.8536426821341068,0.030982492343828574
NC-5,-23.77597,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.61887985,0.38112015,0.0,0.0,house,without_center,None,0.38186909345467274,0.672283614180709,0.04114304309367047,0.6421071053552678,0.04201954497721154,0.8303415170758538,0.03289934377522091,0.8263663183159158,0.033202773285214024
NC-6,9.195594,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.45402203,0.54597797,0.0,0.0,house,without_center,None,0.3591179558977949,0.6972598629931497,0.04027201907155167,0.675458772938647,0.04103981831602175,0.8399169958497925,0.032141183683184665,0.8439421971098555,0.031810475752666684
NC-7,-15.33564,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.5766782,0.4233217999999999,0.0,0.0,house,without_center,None,0.38161908095404773,0.660358017900895,0.041511791864340265,0.6429571478573928,0.0419973855398615,0.8400170008500425,0.03213305549657893,0.8241412070603531,0.03336982490348946
NC-8,-37.57974,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.6878987,0.3121013,0.0,0.0,house,without_center,None,0.4028201410070503,0.6412320616030802,0.04204220603024919,0.6253062653132657,0.042428304289873396,0.832091604580229,0.032763692781748836,0.8055902795139757,0.034688631412188524
NC-9,-10.55237,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.55276185,0.44723815,0.0,0.0,house,without_center,None,0.37721886094304713,0.6825091254562727,0.04080288994939737,0.6530826541327066,0.04172229133151152,0.8380419020951048,0.03229276780949912,0.8224411220561028,0.033496133100289205
NC-10,-42.30114,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.7115057,0.2884943,0.0,0.0,house,without_center,None,0.39326966348317416,0.6563828191409571,0.041628149619023586,0.6265313265663284,0.04240036097873031,0.8203410170508525,0.03365059525609024,0.787714385719286,0.03584393986526225
NC-11,-14.19994,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.5709997,0.4290003,0.0,0.0,house,without_center,None,0.38546927346367316,0.6826841342067104,0.04079687217693263,0.6557077853892694,0.04164758664610761,0.840642032101605,0.032082153410199606,0.8212660633031652,0.03358277024350756
NC-12,25.35399,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.37323005,0.62676995,0.0,0.0,house,without_center,None,0.34521726086304316,0.7234361718085904,0.03920747444590352,0.7008600430021501,0.04013506152953226,0.8509425471273564,0.031217493967655892,0.8401670083504176,0.03212085487471363
NC-13,-2.271673,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.511358365,0.488641635,0.0,0.0,house,without_center,None,0.3671683584179209,0.6890094504725236,0.04057488096818962,0.6700085004250212,0.041215692568323484,0.8349917495874795,0.03253606230766962,0.8308165408270414,0.03286265038966241
NC-14,11.45646,North Carolina,0.41,0.17,0.43,1022.0,0.371,0.028,0.371,0.629,0.371,0.629,0.0,0.4427177,0.5572823,0.0,0.0,house,without_center,None,0.3557177858892945,0.7112855642782139,0.039721653266566063,0.6892594629731487,0.040565925976403475,0.8432421621081054,0.03186851729874605,0.8484674233711686,0.03142980303304951
ND-1,-37.06978,North Dakota,0.5,0.18,0.33,338.0,0.533,0.032,0.533,0.4669999999999999,0.533,0.4669999999999999,0.0,0.6853489,0.3146510999999999,0.0,0.0,house,without_center,None,0.535776788839442,0.6311065553277664,0.04229342764378824,0.6222811140557027,0.04249606616251838,0.8270163508175409,0.0331535962656939,0.8086654332716636,0.03447880677183697
NE-1,-16.99171,Nebraska,0.47,0.17,0.36,312.0,0.392,0.028,0.392,0.608,0.392,0.608,0.0,0.58495855,0.41504145,0.0,0.0,house,without_center,None,0.38141907095354766,0.6766338316915845,0.04100107219258265,0.6446322316115806,0.04195329684140912,0.8330916545827292,0.03268560192394262,0.8207910395519775,0.03361764082490173
NE-2,-2.553308,Nebraska,0.47,0.17,0.36,312.0,0.392,0.028,0.392,0.608,0.392,0.608,0.0,0.51276654,0.48723346,0.0,0.0,house,without_center,None,0.37376868843442174,0.6954847742387119,0.04033846692182761,0.6708085404270213,0.041190270170855636,0.8383919195959798,0.032264589725029866,0.8331666583329167,0.03267972810846217
NE-3,-56.56481,Nebraska,0.47,0.17,0.36,312.0,0.392,0.028,0.392,0.608,0.392,0.608,0.0,0.78282405,0.21717595,0.0,0.0,house,without_center,None,0.4167708385419271,0.6356317815890795,0.0421836461807637,0.5976298814940747,0.04298333233730215,0.8256162808140407,0.033259304355580985,0.8016400820041003,0.03495326431631686
NH-1,-1.061432,New Hampshire,0.35,0.2,0.44,303.0,0.463,0.032,0.463,0.5369999999999999,0.463,0.5369999999999999,0.0,0.50530716,0.49469284,0.0,0.0,house,without_center,None,0.4571228561428071,0.6767088354417721,0.040998589007206675,0.655232761638082,0.041661208743053194,0.8344667233361669,0.03257753622923987,0.832241612080604,0.03275200597929587
NH-2,2.242335,New Hampshire,0.35,0.2,0.44,303.0,0.463,0.032,0.463,0.5369999999999999,0.463,0.5369999999999999,0.0,0.488788325,0.511211675,0.0,0.0,house,without_center,None,0.46527326366318317,0.6704335216760837,0.04120220373401404,0.65960798039902,0.04153399484819782,0.8468923446172308,0.031563388851848,0.8314165708285415,0.03281616669139434
NJ-1,19.31425,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.0,0.40342875,0.59657125,0.0,0.0,house,without_center,None,0.08525426271313566,0.7625881294064702,0.03729643353595476,0.7339116955847793,0.03873520569707871,0.8456922846142307,0.03166438621816115,0.8373668683434172,0.03234695976277793
NJ-2,-9.870381,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.0,0.549351905,0.450648095,0.0,0.0,house,without_center,None,0.09950497524876244,0.7200610030501524,0.039353867205251684,0.6832091604580228,0.04077877890714292,0.8289414470723536,0.03300694986596457,0.8237661883094154,0.033397785229252734
NJ-3,8.208885,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.0,0.458955575,0.541044425,0.0,0.0,house,without_center,None,0.0928046402320116,0.7353117655882794,0.03866999761115978,0.6935346767338366,0.040410649435714714,0.8380169008450422,0.03229477847371437,0.8309665483274163,0.03285104352561871
NJ-4,-28.64708,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.0,0.6432354,0.3567646,0.0,0.0,house,without_center,None,0.09630481524076204,0.7128856442822141,0.039655959072118094,0.675958797939897,0.04102336668495316,0.8233911695584779,0.03342568983929773,0.8040402020101005,0.03479312543148898
NJ-5,6.075619,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.0,0.469621905,0.530378095,0.0,0.0,house,without_center,None,0.09235461773088655,0.739961998099905,0.03844980906948405,0.6939596979848992,0.040394989985346,0.8362168108405421,0.032438829715799526,0.8255412770638532,0.0332649450324273
NJ-6,14.54368,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.0,0.4272816,0.5727184,0.0,0.0,house,without_center,None,0.08700435021751088,0.7456122806140307,0.038174702948434974,0.7097104855242762,0.039785732153688455,0.8386419320966048,0.032244429572820636,0.8344417220861042,0.032579508239477036
NJ-7,-3.991048,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.0,0.51995524,0.48004476,0.0,0.0,house,without_center,None,0.0951547577378869,0.7484624231211561,0.038032730524600704,0.6936846842342117,0.04040512718619826,0.8462673133656683,0.03161607557756895,0.8239161958097905,0.033386607792666306
NJ-8,45.80719,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.0,0.27096405,0.72903595,0.0,0.0,house,without_center,None,0.08015400770038501,0.7769888494424722,0.03648730201744907,0.7421121056052802,0.03834610925535266,0.855492774638732,0.030819388916374233,0.859417970898545,0.03046759600575586
NJ-9,16.24119,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.0,0.41879405,0.58120595,0.0,0.0,house,without_center,None,0.09005450272513625,0.7622381119055952,0.03731535000255918,0.7188609430471524,0.039405251635711104,0.8436421821091055,0.03183537814049657,0.836266813340667,0.03243484729583079
NJ-10,57.45015,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.0,0.21274925,0.78725075,0.0,0.0,house,without_center,None,0.07775388769438472,0.7731636581829091,0.036708201139314334,0.7380119005950297,0.03854282417282948,0.8470923546177309,0.03154649042035946,0.8533926696334817,0.03100440248168221
NJ-11,10.15989,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.0,0.44920055,0.55079945,0.0,0.0,house,without_center,None,0.08910445522276114,0.7539626981349068,0.0377525661344475,0.7173608680434023,0.039468993868392366,0.8498424921246062,0.03131221685772692,0.8369418470923546,0.0323809786248092
NJ-12,29.25628,New Jersey,0.3,0.19,0.51,886.0,0.089,0.028,0.089,0.911,0.089,0.911,0.0,0.3537186,0.6462814,0.0,0.0,house,without_center,None,0.08390419520976049,0.7696384819240962,0.03690790739542607,0.7335616780839043,0.03875142984783067,0.843417170858543,0.03185402790829914,0.8408920446022301,0.03206174373491317
NM-1,11.53571,New Mexico,0.37,0.15,0.48,312.0,0.359,0.028,0.359,0.641,0.359,0.641,0.0,0.44232145,0.55767855,0.0,0.0,house,without_center,None,0.3588679433971699,0.7051102555127756,0.0399695647885616,0.6923596179808991,0.040453733116871275,0.8452922646132306,0.03169790292358602,0.8349417470873544,0.03254001728655609
NM-2,3.89851,New Mexico,0.37,0.15,0.48,312.0,0.359,0.028,0.359,0.641,0.359,0.641,0.0,0.48050745,0.51949255,0.0,0.0,house,without_center,None,0.36231811590579527,0.7067853392669634,0.039903195506632065,0.6902845142257112,0.040529065937572065,0.8440172008600431,0.03180424371157144,0.8368918445922297,0.03238497567692452
NM-3,4.77611,New Mexico,0.37,0.15,0.48,312.0,0.359,0.028,0.359,0.641,0.359,0.641,0.0,0.47611945,0.52388055,0.0,0.0,house,without_center,None,0.3608180409020451,0.70026001300065,0.04015809243239898,0.6802090104505225,0.0408813633760291,0.8446422321116056,0.031752209531188604,0.8370418520926046,0.032372981259864535
NV-1,4.010317,Nevada,0.37,0.18,0.46,314.0,0.329,0.028,0.329,0.671,0.329,0.671,0.0,0.479948415,0.520051585,0.0,0.0,house,without_center,None,0.32276613830691536,0.6999849992499625,0.04016862083487784,0.6711085554277714,0.041180701938063,0.8424671233561678,0.031932516988313134,0.8382919145957298,0.03227264609301157
NV-2,-13.49788,Nevada,0.37,0.18,0.46,314.0,0.329,0.028,0.329,0.671,0.329,0.671,0.0,0.5674894,0.4325105999999999,0.0,0.0,house,without_center,None,0.33781689084454225,0.6980849042452122,0.04024089271674201,0.672783639181959,0.04112692935733563,0.8379418970948548,0.032300808823320634,0.8181409070453523,0.033810580980408116
NV-3,1.756517,Nevada,0.37,0.18,0.46,314.0,0.329,0.028,0.329,0.671,0.329,0.671,0.0,0.491217415,0.508782585,0.0,0.0,house,without_center,None,0.32681634081704086,0.70026001300065,0.04015809243239898,0.6771088554427722,0.040985325000261315,0.8419920996049802,0.03197160793166203,0.8386669333466674,0.03224241204507683
NV-4,5.27305,Nevada,0.37,0.18,0.46,314.0,0.329,0.028,0.329,0.671,0.329,0.671,0.0,0.47363475,0.52636525,0.0,0.0,house,without_center,None,0.3229161458072904,0.6993099654982748,0.04019439029138416,0.6735336766838342,0.041102659277428705,0.8446922346117305,0.03174803902829858,0.8241662083104155,0.03336795889733961
NY-1,-5.411073,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.527055365,0.472944635,0.0,0.0,house,without_center,None,0.15730786539326966,0.7074353717685884,0.03987726491165352,0.668208410420521,0.04127240005713406,0.8336416820841042,0.03264247198338219,0.8281414070703536,0.03306807736461729
NY-2,-6.004039,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.530020195,0.469979805,0.0,0.0,house,without_center,None,0.15950797539876993,0.7218610930546527,0.039276136290139985,0.6925346267313366,0.040447335929680375,0.8432171608580429,0.03187058607117724,0.8290664533226662,0.03299737500268225
NY-3,3.998761,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.480006195,0.519993805,0.0,0.0,house,without_center,None,0.15610780539026953,0.7322366118305915,0.03881256872126652,0.691559577978899,0.040482890502769,0.8355417770888545,0.03249248674770985,0.8299414970748538,0.03293017092103681
NY-4,10.45113,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.44774435,0.55225565,0.0,0.0,house,without_center,None,0.152157607880394,0.751737586879344,0.03786689436782679,0.7133356667833392,0.039637373546116295,0.8476423821191059,0.03149992267902043,0.8262663133156658,0.033210323840722276
NY-5,61.72219,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.19138905,0.80861095,0.0,0.0,house,without_center,None,0.12535626781339068,0.7870643532176609,0.03588396103554921,0.7662133106655333,0.03709845349712639,0.8551927596379819,0.030845954626449793,0.860518025901295,0.03036757396716754
NY-6,30.65913,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.34670435,0.65329565,0.0,0.0,house,without_center,None,0.13865693284664232,0.7494124706235312,0.037984923333908835,0.7112605630281514,0.03972267494703456,0.8498424921246062,0.03131221685772692,0.8418670933546677,0.031981878070954387
NY-7,62.81329,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.18593355,0.81406645,0.0,0.0,house,without_center,None,0.12765638281914096,0.7935896794839743,0.035476010839610196,0.7616630831541578,0.03734635153800763,0.8627181359067954,0.030165610346947237,0.8647432371618581,0.029977412971139306
NY-8,52.5668,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.237166,0.762834,0.0,0.0,house,without_center,None,0.1295064753237662,0.7806640332016601,0.03627087906610317,0.7538626931346568,0.03775773353433769,0.8485674283714186,0.0314212817386619,0.864293214660733,0.0300194272808212
NY-9,51.08659,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.24456705,0.75543295,0.0,0.0,house,without_center,None,0.13230661533076654,0.7829141457072855,0.03613631819063272,0.7535376768838442,0.03777450865362935,0.8541427071353568,0.03093857895129903,0.856292814640732,0.03074832485818552
NY-10,69.12236,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.1543881999999999,0.8456118,0.0,0.0,house,without_center,None,0.1255562778138907,0.8088654432721636,0.03446504238086809,0.7766638331916595,0.03650624289810291,0.8578428921446073,0.0306097115759997,0.8726186309315466,0.029223771664827244
NY-11,-10.69397,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.55346985,0.44653015,0.0,0.0,house,without_center,None,0.15870793539676983,0.7158607930396519,0.039532195988016876,0.675008750437522,0.04105457914088448,0.8313665683284164,0.03282004606668756,0.8223161158057903,0.03350537551627086
NY-12,67.81519,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.1609240499999999,0.83907595,0.0,0.0,house,without_center,None,0.12095604780239012,0.8022401120056002,0.034913417303143096,0.7739136956847843,0.03666523414228555,0.8740937046852342,0.029078619729323834,0.8741187059352968,0.029076148327049738
NY-13,77.10876,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.1144562,0.8855438,0.0,0.0,house,without_center,None,0.1232061603080154,0.7994899744987249,0.03509503067613224,0.7774388719435972,0.036461023190273924,0.8679933996699836,0.029670652952771274,0.8782939146957348,0.028658084098648427
NY-14,56.82389,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.21588055,0.7841194499999999,0.0,0.0,house,without_center,None,0.1312565628281414,0.7777888894444722,0.03644054147987584,0.7519125956297814,0.03785795117691487,0.86016800840042,0.030399468034578495,0.8701685084254214,0.02946203719574637
NY-15,70.77099,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.14614505,0.85385495,0.0,0.0,house,without_center,None,0.12075603780189009,0.7869893494674733,0.035888570169998565,0.7509875493774689,0.03790512811272015,0.8660683034151708,0.029853058127333326,0.8621181059052954,0.03022094723485537
NY-16,40.4464,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.297768,0.702232,0.0,0.0,house,without_center,None,0.13225661283064152,0.7558877943897195,0.03765255771282933,0.7212360618030902,0.039303215400425244,0.8379168958447922,0.032302818392346645,0.8403670183509175,0.03210457178948537
NY-17,6.631194,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.46684403,0.53315597,0.0,0.0,house,without_center,None,0.15620781039051954,0.7294114705735286,0.03894144427043117,0.6901595079753988,0.04053357352221515,0.8418920946047301,0.03197982460729607,0.8351917595879794,0.03252023167517271
NY-18,2.797194,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.48601403,0.51398597,0.0,0.0,house,without_center,None,0.1494574728736437,0.7262113105655283,0.039085018780143976,0.6931346567328367,0.040425350837877884,0.8370168508425422,0.03237498100881579,0.8224161208060403,0.033497982074223775
NY-19,-0.9979393,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.5049896965,0.4950103035,0.0,0.0,house,without_center,None,0.15975798789939497,0.7233861693084654,0.039209663506331364,0.6894844742237112,0.04055785466916596,0.8469923496174808,0.03155494198484734,0.8237161858092905,0.033401509060005
NY-20,13.70726,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.4314637,0.5685363,0.0,0.0,house,without_center,None,0.1481074053702685,0.7294614730736537,0.03893918068504514,0.6921846092304615,0.040460123476462835,0.8360418020901046,0.032452759675690175,0.832491624581229,0.03273250696513605
NY-21,-16.49541,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.58247705,0.41752295,0.0,0.0,house,without_center,None,0.16500825041252062,0.7136356817840892,0.03962495653681795,0.6692334616730837,0.04124019185661668,0.8208410420521026,0.033613974369695473,0.8114405720286014,0.03428653160630342
NY-22,2.205094,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.48897453,0.51102547,0.0,0.0,house,without_center,None,0.1527076353817691,0.7167858392919646,0.039493285044131986,0.6834341717085854,0.0407710062888285,0.8411420571028552,0.032041306070677865,0.8210660533026651,0.03359746329421325
NY-23,-22.87477,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.61437385,0.38562615,0.0,0.0,house,without_center,None,0.16750837541877095,0.7031351567578379,0.04004698822220173,0.6612580629031451,0.041484995070279154,0.8247662383119156,0.0333231001667972,0.808340417020851,0.03450114319462982
NY-24,-21.65131,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.60825655,0.39174345,0.0,0.0,house,without_center,None,0.1630581529076454,0.7016600830041502,0.04010422578933227,0.6706585329266463,0.04119504715859007,0.8395919795989799,0.032167569608078386,0.8092904645232262,0.0344357451467197
NY-25,13.41073,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.43294635,0.56705365,0.0,0.0,house,without_center,None,0.14910745537276865,0.7368868443422171,0.03859604040910661,0.7055352767638382,0.03995278634642547,0.8384669233461673,0.032258544565466896,0.8389669483474174,0.03221818023093036
NY-26,17.82643,New York,0.28,0.19,0.53,1966.0,0.145,0.028,0.145,0.855,0.145,0.855,0.0,0.41086785,0.58913215,0.0,0.0,house,without_center,None,0.14940747037351867,0.7545377268863442,0.03772280031875769,0.7197359867993399,0.03936781819705528,0.851967598379919,0.03112870120347734,0.8386919345967299,0.032240394242122425
OH-1,3.195959,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.0,0.484020205,0.515979795,0.0,0.0,house,without_center,None,0.4057702885144257,0.692009600480024,0.04046650701168965,0.6736336816840842,0.041099414238090624,0.844417220861043,0.031770962537080435,0.8384169208460424,0.03226257494655431
OH-2,-48.46798,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.0,0.7423398999999999,0.2576601,0.0,0.0,house,without_center,None,0.4535726786339317,0.6268563428171409,0.04239289870182434,0.6078803940197011,0.042794643822884414,0.8301665083254163,0.03291283880065125,0.8020651032551627,0.03492505222661672
OH-3,38.02156,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.0,0.3098922,0.6901078,0.0,0.0,house,without_center,None,0.37531876593829694,0.7341367068353417,0.03872475946087352,0.7202610130506526,0.03934526926776902,0.8548677433871694,0.03087468307452531,0.8588679433971699,0.030517369841254798
OH-4,-40.22367,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.0,0.70111835,0.29888165,0.0,0.0,house,without_center,None,0.44602230111505575,0.6434821741087055,0.041983626925819806,0.6194809740487024,0.04255721933449078,0.8257912895644782,0.03324613399869709,0.804315215760788,0.03477464782027149
OH-5,-29.85058,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.0,0.6492529,0.3507471,0.0,0.0,house,without_center,None,0.4369218460923046,0.6440072003600179,0.04196981333913113,0.6273313665683284,0.04238195548613239,0.8374418720936047,0.032340948264740536,0.8090404520226011,0.034452986709744074
OH-6,-31.06064,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.0,0.6553032,0.3446968,0.0,0.0,house,without_center,None,0.43412170608530426,0.6542327116355817,0.041689736362163644,0.6288564428221411,0.042346526172932074,0.8287164358217911,0.03302416846247267,0.8032401620081004,0.03484672795441742
OH-7,-13.98634,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.0,0.5699317,0.4300683,0.0,0.0,house,without_center,None,0.4201710085504275,0.6670833541677084,0.04130749664753548,0.651757587879394,0.041759467141619065,0.8324666233311666,0.03273445804942426,0.8203910195509776,0.033646937530215505
OH-8,-27.11651,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.0,0.63558255,0.36441745,0.0,0.0,house,without_center,None,0.432071603580179,0.65970798539927,0.04153104114923951,0.6365818290914547,0.04216008785238818,0.8237161858092905,0.033401509060005,0.8104155207760388,0.03435787806773538
OH-9,-6.153574,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.0,0.53076787,0.46923213,0.0,0.0,house,without_center,None,0.4183209160458023,0.6829841492074604,0.04078654050676272,0.656182809140457,0.0416339184507908,0.8427671383569177,0.031907775301158216,0.8264663233161658,0.03319521869748159
OH-10,-8.405874,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.0,0.54202937,0.45797063,0.0,0.0,house,without_center,None,0.41572078603930196,0.6779338966948347,0.04095785962006072,0.6623081154057703,0.04145352048516598,0.8297164858242911,0.032947482117120036,0.8352417620881044,0.032516271335854136
OH-11,54.52639,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.0,0.22736805,0.7726319500000001,0.0,0.0,house,without_center,None,0.3606180309015451,0.7499374968748438,0.03795839936022195,0.7386119305965297,0.0385143088685281,0.8548677433871694,0.03087468307452531,0.8580929046452322,0.030587239243277654
OH-12,-34.24341,Ohio,0.42,0.18,0.4,1132.0,0.419,0.028,0.419,0.581,0.419,0.581,0.0,0.67121705,0.32878295,0.0,0.0,house,without_center,None,0.4432721636081804,0.6528826441322066,0.04172792561314962,0.6294314715735787,0.04233305029381299,0.8351167558377919,0.032526170172643,0.8162158107905395,0.03394905142595191
